jam_desc_len,jam_name,jam_no_illustrations,jam_no_videos,jam_url
889,GDC Dev  - Chill Jam 2018-19,1,0,https://www.itch.io/jam/gdc-dev-chill-jam
400,Chillennium 2017,0,0,https://www.itch.io/jam/chillennium17
2008,StareOutGames Hypercasual GameJam #1,0,1,https://www.itch.io/jam/stareoutgamejam
1451,Pride Month: Tabletop Gaymes,0,0,https://www.itch.io/jam/pride
1165,Geta Game Jam 6,1,0,https://www.itch.io/jam/geta-game-jam-6
1292,Weekly Game Jam - Week 81,0,0,https://www.itch.io/jam/weekly-game-jam-81
2427,Mini Jam 13 -Villains-,8,0,https://www.itch.io/jam/mini-jam-13-villains-
744,Yaoi Game Jam,0,0,https://www.itch.io/jam/yaoijam
1961,Godot Wild Jam #8,6,0,https://www.itch.io/jam/godot-wild-jam-8
6050,trans gal jam 2,0,1,https://www.itch.io/jam/trans-gal-jam-2
1296,Weekly Game Jam - Week 76,0,0,https://www.itch.io/jam/weekly-game-jam-76
1304,Weekly Game Jam - Week 103,0,0,https://www.itch.io/jam/weekly-game-jam-103
3473,Maximum Monster Month! 2,0,1,https://www.itch.io/jam/maximum-monster-month-2
885,Dev Squad Jam: ONE ROOM,0,2,https://www.itch.io/jam/dev-squad-jam-5
3772,Gaming Like It's 1923,1,0,https://www.itch.io/jam/gaming-like-its-1923
1947,Godot Wild Jam #5,6,0,https://www.itch.io/jam/godot-wild-jam-5
1934,Dev Squad Jam: Replicate,1,0,https://www.itch.io/jam/dev-squad-jam-replicate
5284,Dream Diary Jam,0,0,https://www.itch.io/jam/dream-diary-jam
1663,Godot Wild Jam #3,6,0,https://www.itch.io/jam/godot-wild-jam-3
2702,OpenGameArt Game Jam,0,0,https://www.itch.io/jam/opengame-art-game-jam
1581,Giant ROM 4,0,0,https://www.itch.io/jam/giantrom4
2680,SCREAMWORLD,0,0,https://www.itch.io/jam/screamworld
1010,Bring Out Your Dead,0,0,https://www.itch.io/jam/bring-out-your-dead
875,Fantasy Console Game Jam #3,6,0,https://www.itch.io/jam/fantasy-console-game-jam-3
4681,The Fall All-OGA Game Jam! 2018,0,0,https://www.itch.io/jam/fall-all-oga-game-jam-2018
1429,Save the Environment Game Jam 2018-2019!,1,0,https://www.itch.io/jam/save-the-environment
5485,$103 Adventure Game Challenge,0,0,https://www.itch.io/jam/103-adventure-game-challenge
2743,The Pen & Paper Game Jam,0,0,https://www.itch.io/jam/the-pen-paper-game-jam
1893,Mini Jam 14 -Elements-,7,0,https://www.itch.io/jam/mini-jam-14-elements-
2048,☆Space Bunny Jam☆,1,0,https://www.itch.io/jam/space-bunny-jam
2300,Mini Jam 27: Celebration,7,0,https://www.itch.io/jam/mini-jam-27-celebration
1268,Pixel Weekend Jam #2,0,0,https://www.itch.io/jam/pixel-weekend-jam-2
4230,GameDevNetwork - Book Jam,2,0,https://www.itch.io/jam/game-dev-network-book-jam
2734,TigerJ(am) #2,1,0,https://www.itch.io/jam/tigerjam-2
1303,Weekly Game Jam - Week 87,0,0,https://www.itch.io/jam/weekly-game-jam-87
1721,Light Novelber 2018,0,0,https://www.itch.io/jam/lightnovelber2018
526,GDQ One Mechanic Game Jam 3,0,1,https://www.itch.io/jam/omgjam3
834,Dev Squad Jam,0,0,https://www.itch.io/jam/dev-squad-jam
3533,Wizard Jam 4,0,1,https://www.itch.io/jam/wizard-jam-4
921,Ren'Py Jam,1,0,https://www.itch.io/jam/renpy-jam
1697,#IWantToCreate Contest,2,2,https://www.itch.io/jam/iwanttocreate
1366,FloppyJam,0,0,https://www.itch.io/jam/floppyjam
47,Tomb Raider Jam,0,0,https://www.itch.io/jam/tomb-raider-jam
7281,Anything Goes Jam [8 Bits to Infinity],1,0,https://www.itch.io/jam/anything-goes-jam-8-bits-to-infinity
3749,GameDevNetwork: Blueberry Jam,4,0,https://www.itch.io/jam/game-dev-network-blueberry-jam
1147,Cool Jams Inc - A Cool Games Inc Game Jam,0,0,https://www.itch.io/jam/cool-jams-inc
1947,Mini Jam 18: Dreams,7,0,https://www.itch.io/jam/mini-jam-18-dreams
4358,GAMES MADE QUICK??? III,0,0,https://www.itch.io/jam/games-made-quick-iii
1296,Weekly Game Jam - Week 104,0,0,https://www.itch.io/jam/weekly-game-jam-104
6245,8 Bits to Infinity ~ Platformer Week,1,0,https://www.itch.io/jam/platformer-week
1983,Mini Jam 26: Storms,6,0,https://www.itch.io/jam/mini-jam-26-storms
790,LÖVE Jam 2018,3,0,https://www.itch.io/jam/love2d-jam-2018
2225,Godot Wild Jam #11,5,0,https://www.itch.io/jam/godot-wild-jam-11
930,Pastel Jam!,0,0,https://www.itch.io/jam/pastel-jam
2964,Wizard Jam 5,5,1,https://www.itch.io/jam/wizard-jam-5
2905,1-Button Jam 2018,1,0,https://www.itch.io/jam/1-button-jam
850,I Wasn't Gonna Make This Anyway Jam,0,0,https://www.itch.io/jam/i-wasnt-gonna-make-this-anyway-jam
2803,Wowie Jam!,0,2,https://www.itch.io/jam/wowie-jam
2672,JamCraft 2,6,0,https://www.itch.io/jam/jamcraft2
1047,1-Room RPG Jam #2,0,0,https://www.itch.io/jam/1-room-rpg-jam-2
75,40 Hours Game Jam,0,0,https://www.itch.io/jam/games-factory-1
1297,Weekly Game Jam - Week 88,0,0,https://www.itch.io/jam/weekly-game-jam-88
2265,Godot Wild Jam #4,9,0,https://www.itch.io/jam/godot-wild-jam-4
3986,GameDevNetwork: The Big Festive Game Jam V2 || Theme: Your Choices Matter,10,0,https://www.itch.io/jam/gamedevnetwork-the-big-festive-game-jam-v2
1842,inkJam 2019,0,0,https://www.itch.io/jam/inkjam-2019
1876,Godot Wild Jam #7,5,0,https://www.itch.io/jam/godot-wild-jam-7
1685,Metroidvania Month 3,0,0,https://www.itch.io/jam/metroidvania-month-3
1924,Godot Wild Jam #9,5,0,https://www.itch.io/jam/godot-wild-jam-9
7320,Strawberry Jam 3,1,0,https://www.itch.io/jam/strawberry-jam-3
1307,Weekly Game Jam - Week 98,0,0,https://www.itch.io/jam/weekly-game-jam-98
848,International Love Ultimatum 2: Romantic Boogaloo,0,0,https://www.itch.io/jam/ilujam2
1093,Yaoi Game Jam 2018,0,0,https://www.itch.io/jam/yaoijam18
4205,GameDevNetwork: Elderberry Jam - THEME: Summoning,4,0,https://www.itch.io/jam/game-dev-network-elderberry-jam
1292,Weekly Game Jam - Week 89,0,0,https://www.itch.io/jam/weekly-game-jam-89
1304,Weekly Game Jam - Week 80,0,0,https://www.itch.io/jam/weekly-game-jam-80
5291,Open Jam 2019,2,0,https://www.itch.io/jam/open-jam-2019
1410,Paint Jam 2018,0,1,https://www.itch.io/jam/paint-jam-2018
1818,March of the Wizards 2k19!,0,0,https://www.itch.io/jam/march-of-the-wizards-2k19
2901,Maximum Monster Month!,0,1,https://www.itch.io/jam/maximum-monster-month
8054,The Maturity Explained J-Horror Jam!,0,0,https://www.itch.io/jam/j-horror-jam
429,Nordic Game Jam 2019,0,0,https://www.itch.io/jam/ngj19
1175,Dev Squad Jam: Halloween,0,0,https://www.itch.io/jam/dev-squad-halloween
2018,Mini Jam 28: Pirates,5,0,https://www.itch.io/jam/mini-jam-28-pirates
511,1-Room RPG Jam,0,0,https://www.itch.io/jam/1-room-rpg-jam
2563,7 Day Broughlike,4,0,https://www.itch.io/jam/broughlike
695,DISCORD JAM #2,1,0,https://www.itch.io/jam/discord-jam-2
1788,Slime Jam!,4,0,https://www.itch.io/jam/slime-studio-jam
2489,Procedural Generation Jam 2014,1,0,https://www.itch.io/jam/procjam2014
1296,Weekly Game Jam - Week 106,0,0,https://www.itch.io/jam/weekly-game-jam-106
3730,VAMPIRE JAM,3,0,https://www.itch.io/jam/vampire-jam
11032,Touhou Fan Game Jam 4,1,0,https://www.itch.io/jam/touhou-jam-4
2661,FLATJAM 2017,4,0,https://www.itch.io/jam/flatgame-annual-2017
1304,Weekly Game Jam - Week 50,1,0,https://www.itch.io/jam/weekly-game-jam-50
3906,Virtus Community Game Jam,0,1,https://www.itch.io/jam/virtusjam
3167,Queerly Representing the Underrepresented,2,0,https://www.itch.io/jam/queerly-representing
2377,VR JAM 2016,2,1,https://www.itch.io/jam/vrjam16
2463,Linux Game Jam 2018,0,0,https://www.itch.io/jam/linux-game-jam-2018
3444,Pre-Indie Game Jam,8,0,https://www.itch.io/jam/preindie
1291,Weekly Game Jam - Week 78,0,0,https://www.itch.io/jam/weekly-game-jam-78
1402,Toolbox Jam,0,0,https://www.itch.io/jam/toolbox-jam
3086,Bite Sized Horror Game Jam 2018,0,0,https://www.itch.io/jam/bite-sized-horror-game-jam-2018
2918,Greek MytholoJam,0,0,https://www.itch.io/jam/greek-mytholojam
3812,GameDevNetwork: Fig Jam || THEME: Hidden Secrets,3,0,https://www.itch.io/jam/game-dev-network-fig-jam
1924,Friendship Jam,0,0,https://www.itch.io/jam/friendship-jam
1375,#RainbowJam16,0,0,https://www.itch.io/jam/rainbowjam16
2994,💀 SCREAM EMPIRE 💀,0,0,https://www.itch.io/jam/scream-empire
1321,Godot Wild Jam!,0,0,https://www.itch.io/jam/godot-wild-jam
130,Myst Jam,0,0,https://www.itch.io/jam/myst-jam
7527,Dream Diary Jam 3,0,0,https://www.itch.io/jam/dream-diary-jam-3
670,Daydream (Bitsy Jam),0,0,https://www.itch.io/jam/daydream
3418,'So bad it's good' Jam 2018,0,0,https://www.itch.io/jam/sbigjam2018
3272,Summer Slow Jams August 2019: Edutainment Games,2,0,https://www.itch.io/jam/ssjedutainment
835,Fantasy Console Game Jam #2,1,0,https://www.itch.io/jam/fantasy-console-game-jam-2
2469,GAMINP JAM #1,6,1,https://www.itch.io/jam/gaminpjam1
1050,Giant ROM 5,0,0,https://www.itch.io/jam/giantrom5
4639,Home of Nerds Game Jam,4,0,https://www.itch.io/jam/home-of-nerds-game-jam
1013,The Unofficial Gameboy Jam,1,0,https://www.itch.io/jam/unofficial-gbjam1
548,7DFPS 2014,0,0,https://www.itch.io/jam/7dfps
77,Game Zanga 6,0,0,https://www.itch.io/jam/game-zanga-6
2484,Legacy Jam,1,0,https://www.itch.io/jam/legacy-jam
2444,PaperJam,0,0,https://www.itch.io/jam/paperjam
1342,Paint Jam 2019,1,0,https://www.itch.io/jam/paint-jam-2019
1700,Mini Jam 39: Monsters,4,0,https://www.itch.io/jam/mini-jam-39-monsters
1749,Zelda-Like Game Jam,0,1,https://www.itch.io/jam/zelda-like-game-jam
3068,Lisp Game Jam 2018,0,0,https://www.itch.io/jam/lisp-game-jam-2018
103,frog jam,1,0,https://www.itch.io/jam/frog-jam
114,Star Trek Jam,0,0,https://www.itch.io/jam/star-trek-jam
6448,Jam Jam Talentum Online,8,2,https://www.itch.io/jam/talentum-online
1307,Weekly Game Jam - Week 108,0,0,https://www.itch.io/jam/weekly-game-jam-108
1319,Weekly Game Jam - Week 114,0,0,https://www.itch.io/jam/weekly-game-jam-114
2051,Mini Jam 32: Explosions,5,0,https://www.itch.io/jam/mini-jam-32-explosions
1528,Pizza Jam 3 - (PIZZA PRIZE),1,0,https://www.itch.io/jam/pizza-jam-3-pizza-prize
1740,Godot Wild Jam #6,5,0,https://www.itch.io/jam/godot-wild-jam-6
1651,Godot Community Game Jam - Dec 2016/Jan 2017,0,0,https://www.itch.io/jam/godotjam122016
1243,GIAW - Game In A Week #2,1,1,https://www.itch.io/jam/giaw2
770,Short and Sweet Jam,0,1,https://www.itch.io/jam/shortnsweet
2056,32+ players multiplayer game jam (modd.io),0,0,https://www.itch.io/jam/32-players-or-more-multiplayer-game-jam
662,Kuwait Game Jam 2019,0,0,https://www.itch.io/jam/kuwait-game-jam-2019
759,Fantasy Console Game Jam #1,0,0,https://www.itch.io/jam/fantasy-console-game-jam-1
2130,Simple Jam,0,0,https://www.itch.io/jam/simple
453,Leap Motion 3D Jam 2014,3,0,https://www.itch.io/jam/leapmotion3djam2014
1784,Geta Game Jam 9,1,0,https://www.itch.io/jam/geta-game-jam-9
3639,Lartu's Mini-RPG One Week Jam,1,0,https://www.itch.io/jam/lartus-mini-rpg-one-week-jam
676,DISCORD JAM,1,0,https://www.itch.io/jam/discord-jam1
4650,Game Jam Plus,1,0,https://www.itch.io/jam/game-jam-plus-
6506,Roll To Craft: A Tabletop Jam,12,0,https://www.itch.io/jam/rtbjam
3181,Hot Horror Jam,0,0,https://www.itch.io/jam/hothorrorjam
1301,Weekly Game Jam - Week 97,0,0,https://www.itch.io/jam/weekly-game-jam-97
1302,Weekly Game Jam - Week 102,0,0,https://www.itch.io/jam/weekly-game-jam-102
811,Christmas Jam 2018,0,0,https://www.itch.io/jam/christmas-jam-2018
5605,GDQ One Mechanic Game Jam 4,0,2,https://www.itch.io/jam/omgjam4
2006,Mini Jam 30 + GBStudio,5,0,https://www.itch.io/jam/mini-jam-30-gameboy
3512,Rousr's Virtual Pet Jam,0,0,https://www.itch.io/jam/virtual-pets
1323,Weekly Game Jam - Week 119,0,0,https://www.itch.io/jam/weekly-game-jam-119
1082,Timdred Jam - COMMUNITIES UNITE!,1,1,https://www.itch.io/jam/timdred-jam
901,A Secret (Bitsy Jam),0,0,https://www.itch.io/jam/a-secret
1743,Destruction JAM,4,2,https://www.itch.io/jam/destructionjam
1300,Weekly Game Jam - Week 90,0,0,https://www.itch.io/jam/weekly-game-jam-90
7368,PICOWARE,6,0,https://www.itch.io/jam/picoware
1318,Weekly Game Jam - Week 109,0,0,https://www.itch.io/jam/weekly-game-jam-109
3547,Not A Game Jam Game Jam,2,0,https://www.itch.io/jam/not-a-game-jam-game-jam
5859,FLATGAME Annual 2016,0,0,https://www.itch.io/jam/flatgame-annual-2016
1666,Not Going to GDC Jam,4,0,https://www.itch.io/jam/notgdcjam
3057,Godot Wild Jam #14,8,0,https://www.itch.io/jam/godot-wild-jam-14
1434,Christmas GameJam 2016,0,0,https://www.itch.io/jam/xmas2016
2818,IO Game Jam (Over $500 in Prizes),0,0,https://www.itch.io/jam/io-game-jam
3563,Unity Course Community Jam,0,0,https://www.itch.io/jam/unity-course-community-jam
1284,Variety Jam - NSFW Valentines,2,0,https://www.itch.io/jam/nsfw-valentines
316,Nordic Game Jam 2017,0,0,https://www.itch.io/jam/ngj17
2211,Godot Wild Jam #10,5,0,https://www.itch.io/jam/godot-wild-jam-10
2054,Godot Wild Jam #13,5,0,https://www.itch.io/jam/godot-wild-jam-13
4287,GDL - July Jam,0,0,https://www.itch.io/jam/gdl-july-jam
5884,$102 Adventure Game Challenge,0,0,https://www.itch.io/jam/102-adventure-challenge
3010,Darktober 2017,1,0,https://www.itch.io/jam/darktober
1074,Modd.io Game Jam Contest - January,0,0,https://www.itch.io/jam/moddio-game-jam
650,Yuri Game Jam 2016,0,0,https://www.itch.io/jam/yuri-game-jam-2016
1482,All You Do is Click Click Click,0,0,https://www.itch.io/jam/click-click-click
3105,MakeCode Arcade Game Jam,7,1,https://www.itch.io/jam/makecode-game-jam
1907,Mini Jam 25: Spirits,6,0,https://www.itch.io/jam/mini-jam-25-spirits
597,Emojiam,5,0,https://www.itch.io/jam/emojiam
3207,Pixel Horror Jam 2017,0,0,https://www.itch.io/jam/pixelhorrorjam2
1305,Weekly Game Jam - Week 107,0,0,https://www.itch.io/jam/weekly-game-jam-107
1796,Geta Game Jam 8,1,0,https://www.itch.io/jam/geta-game-jam-8
1697,Mini Jam 36: Nature,4,0,https://www.itch.io/jam/mini-jam-36-nature
2558,Gothic Novel Jam,0,1,https://www.itch.io/jam/gothic-novel-jam
865,The Linux Game Jam 2017,0,0,https://www.itch.io/jam/linux-jam-2017
2943,Summer Slow Jams June 2019: Arcade Games,2,0,https://www.itch.io/jam/ssjarcade
1134,Pizza Jam (Pizza prize!),1,0,https://www.itch.io/jam/pizza-jam4
1016,Paint Jam 2017,0,0,https://www.itch.io/jam/paint-jam
2954,Mashup Jam ★ $500 GRAND PRIZE ★,0,0,https://www.itch.io/jam/mashup-jam
1378,Godot Wild Jam #2,7,0,https://www.itch.io/jam/godot-wild-jam-2
1609,GameMaker Studio 2 - Beta Jam,1,0,https://www.itch.io/jam/gms2betajam
1851,Summer RPG Game jam,0,0,https://www.itch.io/jam/rpg-summer-game-jam
1475,LÖVE Jam 2019,4,0,https://www.itch.io/jam/love2d-jam-2019
1399,PIZZA JAM (pizza prize),2,0,https://www.itch.io/jam/pizza-jam-pizza-prize
457,TOJam - Flirteen With Danger,0,0,https://www.itch.io/jam/tojam13
5897,World MytholoJam,0,0,https://www.itch.io/jam/world-mytholojam
2540,NaNoRenO 2016,0,0,https://www.itch.io/jam/nanoreno-2016
935,Actual Adult Games,0,0,https://www.itch.io/jam/actual-adult-games
7876,Puzzle Jam [8 Bits to Infinity],1,0,https://www.itch.io/jam/puzzlejam
7943,Dream Diary Jam 2 -Yume Nikki Jam-,0,0,https://www.itch.io/jam/dream-diary-jam-2-yume-nikki-jam-
1284,Rainbow Jam 2019,0,0,https://www.itch.io/jam/rainbowjam19
1422,Linux Game Jam 2019,0,0,https://www.itch.io/jam/linux-game-jam-2019
1307,Loading Screen Jam,0,0,https://www.itch.io/jam/loading-screen-jam
1383,One Room (Bitsy Jam),0,0,https://www.itch.io/jam/one-room-bitsy
827,Leap Motion 3D Jam 2015,0,0,https://www.itch.io/jam/leapmotion3djam
1513,GAMES MADE QUICK???,0,0,https://www.itch.io/jam/games-made-quick
3948,Manifesto Jam,0,0,https://www.itch.io/jam/manifesto-jam
2203,Godot Wild Jam #12 - Our One Year!,5,0,https://www.itch.io/jam/godot-wild-jam-12-one-year
1298,Weekly Game Jam - Week 96,0,0,https://www.itch.io/jam/weekly-game-jam-96
2830,Bored Pixels Jam 3,1,1,https://www.itch.io/jam/bored-pixels-jam-3
6720,The Mega RPG Jam,0,0,https://www.itch.io/jam/mega-rpg-jam
2983,Fermi Paradox Jam,0,0,https://www.itch.io/jam/fermi-paradox-jam
1866,Nokia 3310 JAM,1,0,https://www.itch.io/jam/3310jam
4168,DREAMJAM,0,0,https://www.itch.io/jam/dreamjam
2417,notGDCJam 2019,5,0,https://www.itch.io/jam/notgdcjam2019
1305,Weekly Game Jam - Week 101,0,0,https://www.itch.io/jam/weekly-game-jam-101
2079,Emotional Mecha Jam,0,0,https://www.itch.io/jam/sad-mecha-game-jam
1221,Geta Game Jam 7,1,0,https://www.itch.io/jam/geta-game-jam-7
1628,Mini Jam 33: Underwater,5,0,https://www.itch.io/jam/mini-jam-33-underwater
3503,DarkTober Game Jam 2018,3,0,https://www.itch.io/jam/darktober-game-jam-2018
2893,"Summer Slow Jams July 2019: 3-Button, 3-Color Games",2,0,https://www.itch.io/jam/ssj3button3color
4086,The Tenth Creative Games Jam (Prizes),18,0,https://www.itch.io/jam/games-factory
1010,Summer Novel Festival,0,0,https://www.itch.io/jam/sunofes17
1640,Pizza Jam (Pizza Prize!),1,0,https://www.itch.io/jam/pizzajam2019
2507,Tutorial Jam,1,0,https://www.itch.io/jam/tutorial-jam
1993,BeansJam Mobile,0,0,https://www.itch.io/jam/beansjam
1326,Weekly Game Jam - Week 110,0,0,https://www.itch.io/jam/weekly-game-jam-110
30014,Anti-fascist Game Jam - Game Jam Antifasciste - Game Jam Antifascista,1,0,https://www.itch.io/jam/antifa-game-jam
3934,GameDevNetwork: Gooseberry Jam || THEME: YOU Are The Villain,4,0,https://www.itch.io/jam/game-dev-network-gooseberry-jam
6030,BYOG 2019,2,0,https://www.itch.io/jam/byog
1985,Mini Jam 23: Time,6,0,https://www.itch.io/jam/mini-jam-23-time
1421,2 Colors Game Jam,0,0,https://www.itch.io/jam/2-colors-game-jam
5087,DevSquad Summer Jam,0,1,https://www.itch.io/jam/devsquad-summer-jam
2911,2-Buttons Jam 2018,1,0,https://www.itch.io/jam/2-buttons-jam-2018
4744,GDA JAM,4,0,https://www.itch.io/jam/gda-jam
2981,Take Arms! Jam 2017,4,0,https://www.itch.io/jam/take-arms-jam
1369,JimJam: All Games Played Live On Stream,0,3,https://www.itch.io/jam/jimjam
527,Self-Care Jam,0,0,https://www.itch.io/jam/self-care-jam
1319,Weekly Game Jam - Week 113,0,0,https://www.itch.io/jam/weekly-game-jam-113
2184,Metroidvania Month 5,0,1,https://www.itch.io/jam/metroidvania-month-5
838,Lewd jam 2016,0,0,https://www.itch.io/jam/lewd-jam-2016
4282,GameDevNetwork: Cherry Jam,3,0,https://www.itch.io/jam/game-dev-network-cherry-jam
690,LÖVE Jam,3,0,https://www.itch.io/jam/love2d-jam
1682,Twiny Jam,0,0,https://www.itch.io/jam/twiny
4436,No Shit Sherlock Jam,2,0,https://www.itch.io/jam/no-shit-sherlock-jam
119,Nordic Game Jam 2016,0,0,https://www.itch.io/jam/ngj16
2476,"""Unnecessary Sequels"" - Awful Summer Jam 2018",1,0,https://www.itch.io/jam/awful-summer-jam-2018
1087,Pamphlet Dungeon Jam,3,0,https://www.itch.io/jam/pamphletjam
51,Fishing Jam 2,0,0,https://www.itch.io/jam/fishing-jam-2
2466,Slow Game Jam,1,0,https://www.itch.io/jam/slow-game-jam
3064,NaNoRenO 2018,0,0,https://www.itch.io/jam/nanoreno-2018
2990,Games Plus Jam,1,1,https://www.itch.io/jam/gamesplusjam
2505,Procedural Generation Jam 2015,1,0,https://www.itch.io/jam/procjam2015
1274,Rainbow Jam 2018,0,0,https://www.itch.io/jam/rainbowjam18
603,The Pippin Barr 'GAME IDEA' Game Jam,0,0,https://www.itch.io/jam/the-pippin-barr-game-idea-game-jam
3404,GamesPlusJam 2,0,1,https://www.itch.io/jam/gamesplusjam2
166,Chess Jam,0,0,https://www.itch.io/jam/chess-jam
1770,PIZZA JAM (pizza prize),1,0,https://www.itch.io/jam/james-jam-pizzza-prize
7876,CoronaDefoldJam,6,3,https://www.itch.io/jam/coronadefoldjam
2529,Folklore Jam,0,0,https://www.itch.io/jam/folklorejam
5441,GameDevNetwork:  The Big Festive Game Jam - Theme: Surprise!,12,0,https://www.itch.io/jam/gamedevnetwork-the-big-festive-game-jam
1401,GAMES MADE QUICK??? 1½,0,0,https://www.itch.io/jam/games-made-quick-one-and-a-half
1226,Yuri Game Jam 2018,0,0,https://www.itch.io/jam/yuri-game-jam-2018
1788,Game Zanga 7,6,1,https://www.itch.io/jam/gamezanga7
1731,Minimalistic Jam 3,0,0,https://www.itch.io/jam/minimalistic-jam-3
1497,Weekly Game Jam - Week 100,1,0,https://www.itch.io/jam/weekly-game-jam-100
9549,8 Bits to Infinity ~ Two Button Jam,1,0,https://www.itch.io/jam/2buttonjam
3176,libGDX Jam - Powered by RoboVM & Robotality,0,3,https://www.itch.io/jam/libgdxjam
2125,Mini Jam 24: Space,6,0,https://www.itch.io/jam/mini-jam-24-space
2468,COFFEE JAM,1,0,https://www.itch.io/jam/coffee-jam
1210,Kenney Jam 2018,1,0,https://www.itch.io/jam/kenney-jam-2018
975,✨ Self-Care Jam 2 ✨,0,0,https://www.itch.io/jam/self-care-jam-2
787,A Game By Its Cover 2019,0,0,https://www.itch.io/jam/a-game-by-its-cover-2019
5110,Open Jam 2018,3,0,https://www.itch.io/jam/open-jam-2018
723,inkJam 2018,0,0,https://www.itch.io/jam/inkjam
1431,My First Game Jam: Winter 2019,0,0,https://www.itch.io/jam/my-first-game-jam-winter-2019
2676,The Micro-RPG Jam,0,0,https://www.itch.io/jam/micro-rpg-jam
1189,Rainbow Jam 2017,0,0,https://www.itch.io/jam/rainbowjam17
5421,Virtus Winter Game Jam 2018,0,1,https://www.itch.io/jam/virtus-winter-jam
4039,PodQuestJam 2019!,8,0,https://www.itch.io/jam/podquestjam2019
4142,Open Jam,0,2,https://www.itch.io/jam/open-jam-1
828,Epistle 3 Jam,2,0,https://www.itch.io/jam/epistle-3-jam
4091,bit jam,0,0,https://www.itch.io/jam/bit-jam
2436,Finally Finish Something,4,0,https://www.itch.io/jam/finally-finish-something
767,Halloween Jam 2016,1,0,https://www.itch.io/jam/halloween-jam-2016
2042,#RemakeJam,0,0,https://www.itch.io/jam/remakejam
3331,★ TyranoBuilder Spring Game Jam 2017! ★,2,0,https://www.itch.io/jam/tyranojam17
4757,GameDevNetwork: Dragon Jam,7,0,https://www.itch.io/jam/game-dev-network-dragon-jam
7290,Strawberry Jam 2,1,0,https://www.itch.io/jam/strawberry-jam-2
2874,JamCraft 3,9,0,https://www.itch.io/jam/jamcraft3
1058,Yuri Game Jam 2017,0,0,https://www.itch.io/jam/yuri-game-jam-2017
4241,NaNoRenO 2019,0,0,https://www.itch.io/jam/nanoreno-2019
1636,Music Game Jam,0,0,https://www.itch.io/jam/musicgamejam
